Date,Close/Last,Volume,Open,High,Low
09/25/2019,52.78,3977947,51.90,53.03,51.05
09/24/2019,51.83,6005724,53.76,53.98,51.28
09/23/2019,53.14,2272554,52.75,53.52,52.62
09/20/2019,53.06,4024582,54.28,54.44,52.74
09/19/2019,53.95,3376703,54.19,54.78,53.7617
09/18/2019,53.97,4231869,53.65,54.04,52.44
09/17/2019,53.85,2238115,53.34,53.93,53.26
09/16/2019,53.50,2274735,53.29,53.74,53.09
09/13/2019,53.96,2551391,54.37,54.57,53.76
09/12/2019,54.10,3661253,54.10,54.75,53.6791
09/11/2019,53.62,2772936,52.65,53.63,52.28
09/10/2019,52.52,2827867,52.08,52.52,51.37
09/09/2019,52.46,2289334,53.03,53.0499,51.96
09/06/2019,52.44,2455196,52.53,52.81,52.1161
09/05/2019,52.32,3355114,51.80,52.86,51.74
09/04/2019,50.36,2429108,49.96,50.41,49.534
09/03/2019,48.78,2798929,48.66,49.18,47.99
08/30/2019,49.64,2951009,50.51,50.5299,49.10
08/29/2019,49.68,3411910,49.33,49.99,48.741
08/28/2019,47.89,2717672,46.52,47.9762,46.12
08/27/2019,46.90,3904037,48.24,48.42,46.50
08/26/2019,47.47,4527071,47.14,47.47,46.32
08/23/2019,45.98,7906817,49.07,49.9999,45.2799
08/22/2019,49.77,3745534,50.27,50.6361,48.81
08/21/2019,49.88,3300439,49.89,50.10,49.51
08/20/2019,48.68,3982999,49.58,49.85,48.63
08/19/2019,49.81,4132041,49.80,50.22,49.40
08/16/2019,48.08,4104839,46.98,48.3399,46.94
08/15/2019,46.10,7233953,46.22,46.57,45.01
08/14/2019,45.73,10357590,47.88,48.24,45.69
08/13/2019,50.21,6166381,47.78,50.9783,47.59
08/12/2019,47.96,4710742,48.91,49.2309,47.43
08/09/2019,49.73,6514156,50.30,50.64,48.79
08/08/2019,50.84,5007275,48.89,50.84,48.56
08/07/2019,48.09,8132269,46.28,48.48,45.11
08/06/2019,48.00,5088705,47.10,48.0954,46.2801
08/05/2019,46.13,9030510,48.28,48.33,45.00
08/02/2019,50.67,6836196,51.29,51.39,49.73
08/01/2019,51.82,8602170,53.32,55.0568,51.36
07/31/2019,53.19,5429544,55.20,55.29,51.971
07/30/2019,55.10,2480110,54.61,55.28,54.37
07/29/2019,55.46,1802805,55.68,55.70,55.1148
07/26/2019,55.74,1860796,55.09,55.87,55.02
07/25/2019,54.66,3708855,55.25,55.25,54.20
07/24/2019,55.50,2461640,54.28,55.50,54.23
07/23/2019,54.73,2622704,54.25,54.73,53.77
07/22/2019,53.58,2546432,53.44,53.9048,53.1319
07/19/2019,53.18,2998605,54.80,54.80,53.10
07/18/2019,54.17,2741047,53.26,54.36,52.99
07/17/2019,53.61,2837020,54.70,54.77,53.58
07/16/2019,54.64,2263329,55.19,55.291,54.51
07/15/2019,55.23,1810503,55.46,55.46,54.95
07/12/2019,55.16,2427182,54.77,55.2201,54.58
07/11/2019,54.47,3822290,54.53,54.66,53.90
07/10/2019,54.15,4260718,54.01,54.69,53.69
07/09/2019,53.38,2006490,52.48,53.5399,52.451
07/08/2019,53.23,2254424,53.27,53.47,52.85
07/05/2019,53.99,3417525,53.53,54.16,52.75
07/03/2019,54.23,1488443,53.42,54.27,53.3436
07/02/2019,53.04,2124059,52.60,53.06,52.10
07/01/2019,52.56,4326115,53.19,53.3099,51.95
06/28/2019,51.35,2845834,51.04,51.54,50.745
06/27/2019,50.47,2230393,50.40,50.77,50.20
06/26/2019,50.00,3243848,50.65,50.93,49.91
06/25/2019,50.11,3304209,51.68,51.70,50.05
06/24/2019,51.96,2137934,52.25,52.45,51.88
06/21/2019,52.16,3595224,52.18,52.95,52.0201
06/20/2019,52.41,4128554,52.53,52.63,51.255
06/19/2019,50.99,3775111,50.70,51.27,50.13
06/18/2019,50.54,4199078,50.11,51.21,49.90
06/17/2019,49.11,1840321,49.16,49.50,48.983
06/14/2019,49.01,2055726,49.03,49.36,48.60
06/13/2019,49.24,3005159,49.15,49.42,48.75
06/12/2019,48.63,3015996,48.75,49.07,48.35
06/11/2019,48.88,3699342,49.96,50.175,48.52
06/10/2019,48.91,5061256,49.15,49.88,48.8801
06/07/2019,48.26,5322830,47.44,48.88,47.345
06/06/2019,46.89,4725976,46.18,47.26,45.81
06/05/2019,45.99,4596306,45.72,46.025,44.73
06/04/2019,44.83,5976836,43.28,44.9099,43.05
06/03/2019,42.10,7024881,42.45,43.03,41.42
05/31/2019,42.52,5222390,42.88,43.31,42.43
05/30/2019,44.25,4629491,44.28,44.7199,43.66
05/29/2019,43.88,6781443,44.19,44.41,43.1481
05/28/2019,44.80,3667835,46.25,46.75,44.80
05/24/2019,46.06,3730757,46.59,46.789,45.75
05/23/2019,45.89,7805417,46.35,46.36,45.04
05/22/2019,47.57,3591732,47.47,48.09,47.33
05/21/2019,47.99,2976275,47.70,48.23,47.55
05/20/2019,46.74,4861714,46.82,47.49,46.35
05/17/2019,47.73,6038225,47.39,49.11,47.37
05/16/2019,48.62,4826059,47.74,49.43,47.73
05/15/2019,47.33,5612489,45.69,47.72,45.5515
05/14/2019,46.51,5962140,45.91,47.40,45.82
05/13/2019,45.36,11209940,46.14,46.68,44.89
05/10/2019,48.97,7709477,47.85,49.47,46.1216
05/09/2019,48.45,7327245,47.615,48.68,46.64
05/08/2019,48.83,6251040,48.80,49.78,48.47
05/07/2019,49.06,8582157,50.21,50.55,47.91
05/06/2019,51.64,4728673,49.71,51.8599,49.54
05/03/2019,52.25,3004351,51.61,52.41,51.50
05/02/2019,50.80,6456964,51.03,51.5958,49.93
05/01/2019,51.15,5548966,52.71,52.81,51.14
04/30/2019,52.30,3317132,52.03,52.4699,51.20
04/29/2019,52.20,2155362,52.06,52.556,52.01
04/26/2019,52.02,3114711,51.35,52.04,50.87
04/25/2019,51.34,2958243,51.37,51.69,50.63
04/24/2019,51.48,2348824,51.72,51.915,51.3483
04/23/2019,51.75,3660628,50.64,51.8983,50.51
04/22/2019,50.39,1745595,49.88,50.5087,49.805
04/18/2019,50.30,3240926,50.37,50.45,49.5915
04/17/2019,50.03,3776583,51.08,51.08,49.818
04/16/2019,50.43,2888730,50.85,50.87,50.099
04/15/2019,50.35,2762549,50.49,50.53,49.88
04/12/2019,50.45,3310485,50.37,50.5999,49.98
04/11/2019,49.47,3231204,49.79,49.79,49.15
04/10/2019,49.51,3295999,49.26,49.56,49.01
04/09/2019,49.01,5582287,49.23,49.42,48.705
04/08/2019,49.81,3435480,49.43,49.85,49.05
04/05/2019,49.66,3987901,49.39,49.71,49.21
04/04/2019,49.01,4474823,48.80,49.1361,48.40
04/03/2019,48.65,4909469,49.09,49.2999,48.28
04/02/2019,48.41,2766905,48.45,48.52,47.94
04/01/2019,48.36,4297339,47.79,48.49,47.64
03/29/2019,46.76,6033232,46.67,46.86,46.048
03/28/2019,45.87,5755394,45.66,46.09,45.04
03/27/2019,45.34,7762069,46.08,46.37,44.50
03/26/2019,46.03,7521372,46.01,46.5823,45.32
03/25/2019,45.02,8803424,45.00,45.62,44.38
03/22/2019,45.18,10369480,47.16,47.47,45.1559
03/21/2019,47.92,7987114,45.93,48.17,45.91
03/20/2019,46.39,7470820,46.72,47.38,45.80
03/19/2019,46.86,5586067,47.40,47.8099,46.34
03/18/2019,46.78,4423929,46.45,46.97,46.3167
03/15/2019,46.33,5505577,45.95,46.75,45.85
03/14/2019,45.65,4292645,45.77,45.9799,45.41
03/13/2019,45.76,4880874,45.35,46.25,45.26
03/12/2019,44.87,3710305,44.65,45.14,44.57
03/11/2019,44.40,3792179,42.88,44.45,42.87
03/08/2019,42.53,6211747,41.79,42.60,41.56
03/07/2019,42.82,6234746,43.65,43.7187,42.36
03/06/2019,43.88,4297895,44.80,44.80,43.76
03/05/2019,44.74,3872216,44.99,45.10,44.44
03/04/2019,44.89,7852888,46.00,46.12,43.69
03/01/2019,45.45,4263045,45.45,45.66,44.69
02/28/2019,44.58,3233638,44.75,44.98,44.45
02/27/2019,44.87,3528495,44.57,45.07,44.055
02/26/2019,44.97,3158651,44.84,45.4155,44.75
02/25/2019,45.08,5133342,45.63,45.91,45.0018
02/22/2019,44.91,6845162,44.41,44.98,44.26
02/21/2019,44.07,4560864,44.23,44.40,43.55
02/20/2019,44.56,4316424,44.28,44.7783,44.0085
02/19/2019,44.30,3759287,43.66,44.64,43.64
02/15/2019,44.07,5468468,43.60,44.08,43.49
02/14/2019,42.69,6068335,42.42,43.30,42.00
02/13/2019,42.98,5167336,43.02,43.4499,42.81
02/12/2019,42.61,4664555,41.83,42.779,41.78
02/11/2019,41.03,4276447,41.28,41.4069,40.75
02/08/2019,40.94,4917709,40.16,40.99,39.75
02/07/2019,40.82,7418839,41.20,41.46,39.98
02/06/2019,42.05,3420344,42.07,42.30,41.6532
02/05/2019,42.21,5316901,41.93,42.36,41.65
02/04/2019,41.69,3936410,40.88,41.72,40.52
02/01/2019,40.83,5216594,40.87,41.35,40.44
01/31/2019,40.80,8204725,39.72,41.01,39.60
01/30/2019,39.74,7242298,38.67,40.15,38.32
01/29/2019,37.94,4379798,38.18,38.44,37.56
01/28/2019,38.14,5580804,37.97,38.14,37.26
01/25/2019,39.10,6630825,38.91,39.4001,38.7281
01/24/2019,38.06,6089297,37.93,38.34,37.43
01/23/2019,37.96,7476640,38.30,38.60,36.83
01/22/2019,37.81,7626793,38.64,38.73,37.00
01/18/2019,39.35,6990338,38.78,39.61,38.37
01/17/2019,37.91,5378325,36.64,38.31,36.63
01/16/2019,37.02,5753295,37.01,37.48,36.9001
01/15/2019,36.81,6099576,35.77,36.95,35.77
01/14/2019,35.58,3957759,35.37,35.97,35.1701
01/11/2019,36.24,5606920,35.70,36.24,35.4301
01/10/2019,36.23,5918387,35.15,36.33,34.825
01/09/2019,35.83,7289694,35.68,36.24,35.14
01/08/2019,35.31,7170553,35.39,35.58,34.24
01/07/2019,34.38,7750753,33.75,35.02,33.32
01/04/2019,33.57,13187530,31.80,33.86,31.641
01/03/2019,30.49,10563800,32.17,32.2699,30.34
01/02/2019,32.93,10539970,31.32,33.32,31.26
12/31/2018,32.90,9053903,32.67,32.92,31.88
12/28/2018,32.01,13108260,32.74,33.43,31.50
12/27/2018,32.20,14823100,30.08,32.21,28.66
12/26/2018,31.53,13842520,28.08,31.59,27.27
12/24/2018,27.54,7749417,29.23,29.71,27.48
12/21/2018,29.91,12690990,32.17,33.36,29.60
12/20/2018,31.88,13607110,32.93,33.6033,30.836
12/19/2018,33.37,11932160,35.13,36.80,32.69
12/18/2018,35.10,7526429,35.98,36.27,34.3601
12/17/2018,35.27,9351239,36.94,37.48,34.43
12/14/2018,37.44,6930267,38.51,39.00,37.15
12/13/2018,39.61,5345390,40.14,40.59,39.09
12/12/2018,39.69,6773155,40.55,41.2299,39.64
12/11/2018,39.09,7152445,40.6628,40.7552,38.37
12/10/2018,39.08,8506453,38.79,39.5599,36.67
12/07/2018,38.89,9505886,41.62,42.4464,38.44
12/06/2018,41.86,9918002,40.00,41.87,38.36
12/04/2018,42.10,7822860,46.07,46.31,41.83
12/03/2018,46.50,6034425,47.05,47.11,45.6849
11/30/2018,44.86,4096435,43.89,45.0899,43.73
11/29/2018,43.97,4614174,43.87,44.76,43.26
11/28/2018,44.27,5651624,41.98,44.27,41.48
11/27/2018,41.40,3495912,40.52,41.41,40.19
11/26/2018,41.00,3559875,40.30,41.04,40.06
11/23/2018,39.20,1819222,39.10,39.8575,39.0701
11/21/2018,40.01,3833278,40.38,40.912,39.98
11/20/2018,39.63,7886941,40.17,40.93,39.14
11/19/2018,42.08,5303981,43.83,43.96,41.43
11/16/2018,44.12,4772579,43.25,44.65,42.94
11/15/2018,43.87,6166794,41.86,44.0999,41.02
11/14/2018,42.52,5162480,44.43,44.62,41.69
11/13/2018,43.40,4776889,43.902,44.98,43.01
11/12/2018,43.64,5228935,45.99,46.11,43.39
11/09/2018,46.33,4496112,46.95,47.0399,45.48
11/08/2018,47.66,2779949,47.54,48.07,47.0301
11/07/2018,47.89,4140581,46.30,48.0037,46.058
11/06/2018,45.08,2231489,44.21,45.17,44.17
11/05/2018,44.24,2773902,43.78,44.5299,43.281
11/02/2018,43.48,6075274,44.93,45.17,42.42
11/01/2018,44.39,4283467,43.46,44.46,42.8659
10/31/2018,43.01,6145829,43.0099,44.19,42.7601
10/30/2018,41.72,6243108,39.84,41.83,39.5801
10/29/2018,39.87,8803414,42.16,42.81,38.07
10/26/2018,40.56,10640650,40.87,42.23,39.14
10/25/2018,42.92,6693782,41.60,43.68,41.1034
10/24/2018,40.69,9278900,44.65,44.8499,40.42
10/23/2018,44.74,7676061,43.42,45.39,42.30
10/22/2018,45.52,4799610,46.51,46.66,45.17
